n_gen,success,best_fit,eval_first_sol,tgt_fit,elapsed_time,final_eval_counter,final_gen_mean_fit,final_gen_best_fit,final_gen_worst_fit,best_idv,final_gen_best_idv,seed,lambda,mu 
10000,False,-7.284975528717041,,-2.0380277318152387,299.3729739189148,1000000,-7.284993648529053,-7.2849812507629395,-7.285019397735596,"[-9.992804527282715, 12.421746253967285, -2.29799485206604, -2.3522489070892334, -5.846065521240234, -7.3029704093933105, 0.6474128365516663, 2.5684049129486084, -1.702621340751648, 5.2531046867370605, 13.180459022521973, -7.0214524269104, -2.591461658477783, -3.726395845413208, -8.616435050964355, -0.11546330153942108, 2.09393572807312, 2.1898510456085205, 1.6885027885437012, -8.537171363830566, 0.001163511537015438, 0.0010000000474974513, 0.0012352493358775973, 0.0010000000474974513, 0.001724615809507668, 0.0013126403791829944, 0.00206484436057508, 0.0010000000474974513, 0.0010000000474974513, 0.0017961974954232574, 0.0016765822656452656, 0.0010000000474974513, 0.0010000000474974513, 0.0016250329790636897, 0.001871411339379847, 0.0010000000474974513, 0.001864878460764885, 0.0010000000474974513, 0.0012776657240465283, 0.0010000000474974513]","[-9.994043350219727, 12.421429634094238, -2.3043599128723145, -2.3488471508026123, -5.8454437255859375, -7.300876140594482, 0.6563175320625305, 2.5675573348999023, -1.7069252729415894, 5.2519659996032715, 13.178910255432129, -7.024484157562256, -2.5833871364593506, -3.7242932319641113, -8.617715835571289, -0.1166418194770813, 2.093135118484497, 2.1925430297851562, 1.6870919466018677, -8.539624214172363, 0.0010000000474974513, 0.0010000000474974513, 0.0032106435392051935, 0.006482192315161228, 0.0010000000474974513, 0.0012484448961913586, 0.0023393770679831505, 0.002774884458631277, 0.002120155841112137, 0.0012568160891532898, 0.0010000000474974513, 0.001722572254948318, 0.004866593983024359, 0.004421122372150421, 0.0011054613860324025, 0.0014826239785179496, 0.0021792964544147253, 0.003104503732174635, 0.0010000000474974513, 0.0010000000474974513]",812444,100,10
10000,False,-16.19088363647461,,-2.0631797351384704,297.3722405433655,1000000,-16.190898895263672,-16.190887451171875,-16.1909236907959,"[2.8350346088409424, -4.293286323547363, -3.4529759883880615, 8.608898162841797, -8.586974143981934, -5.844598293304443, 2.280299425125122, -2.9196395874023438, -12.106508255004883, 12.676080703735352, -15.476982116699219, -5.53948974609375, -5.411177635192871, -2.7938954830169678, 4.480017185211182, -3.8051795959472656, 3.5109245777130127, -2.272859573364258, -8.860166549682617, -9.324613571166992, 0.0010000000474974513, 0.0010000000474974513, 0.0010226438753306866, 0.0010000000474974513, 0.00172905414365232, 0.0010000000474974513, 0.003619852941483259, 0.0010000000474974513, 0.0013713128864765167, 0.0014229073422029614, 0.002457273891195655, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0014381244545802474, 0.0021528617944568396, 0.0010000000474974513, 0.0010000000474974513]","[2.839447021484375, -4.300271034240723, -3.4514286518096924, 8.60842514038086, -8.589028358459473, -5.846643447875977, 2.277517080307007, -2.929074764251709, -12.1050443649292, 12.67831039428711, -15.478243827819824, -5.54007625579834, -5.412236213684082, -2.7931535243988037, 4.485383033752441, -3.805921792984009, 3.505903720855713, -2.27142071723938, -8.862666130065918, -9.32232666015625, 0.0021183649078011513, 0.003667366225272417, 0.0032869151327759027, 0.0023190625943243504, 0.0020353172440081835, 0.0011267714435234666, 0.0017268299125134945, 0.0018238022457808256, 0.00453236885368824, 0.0024276445619761944, 0.003326776437461376, 0.0019177733920514584, 0.001635896973311901, 0.0013114112662151456, 0.001395583851262927, 0.00354172196239233, 0.0031931304838508368, 0.003106812248006463, 0.001617747824639082, 0.0017965094884857535]",199510,100,10
10000,False,-12.866223335266113,,-2.0246822574238013,301.03163027763367,1000000,-12.866232872009277,-12.866227149963379,-12.866256713867188,"[1.4722236394882202, -16.770349502563477, -1.1060208082199097, -9.985811233520508, -7.623539924621582, -1.0396971702575684, -6.92985200881958, 13.02434253692627, -0.6191290020942688, -12.046737670898438, -21.347209930419922, -6.5962419509887695, 9.553196907043457, -5.1396307945251465, -1.07111394405365, -11.334837913513184, 0.4481438994407654, -11.285351753234863, 10.579066276550293, 12.30368423461914, 0.0010599151719361544, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0016294711967930198, 0.0010000000474974513, 0.0010000000474974513, 0.001517233089543879, 0.001148070557974279, 0.0010000000474974513, 0.0010960991494357586, 0.0010000000474974513, 0.0011706954101100564, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001224443200044334, 0.0010000000474974513, 0.0010999493533745408, 0.0011580274440348148]","[1.469733715057373, -16.770299911499023, -1.1112319231033325, -9.985411643981934, -7.622808933258057, -1.0398509502410889, -6.929014682769775, 13.023649215698242, -0.6131513118743896, -12.045622825622559, -21.349023818969727, -6.596144676208496, 9.553962707519531, -5.141077995300293, -1.0667037963867188, -11.345598220825195, 0.44726139307022095, -11.271758079528809, 10.579010963439941, 12.303205490112305, 0.0010000000474974513, 0.0010000000474974513, 0.0013493888545781374, 0.0012911626836284995, 0.0013619106030091643, 0.0010000000474974513, 0.001974368467926979, 0.0018555037677288055, 0.0010000000474974513, 0.0024502594023942947, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001103173359297216, 0.008060173131525517, 0.0023803235962986946, 0.0013342787278816104, 0.0010000000474974513, 0.0016771453665569425, 0.0017811090219765902]",997766,100,10
10000,False,-3.371903657913208,,-2.0100227224636678,301.9304072856903,1000000,-3.3719234466552734,-3.37190842628479,-3.3719584941864014,"[-3.3852431774139404, -5.634348392486572, 14.602456092834473, 10.050712585449219, 0.431094229221344, -3.944699764251709, 4.012717247009277, -7.736789226531982, 11.319592475891113, -13.374974250793457, -4.351940631866455, 3.990846872329712, -1.8799569606781006, -4.468053340911865, 8.278082847595215, 7.395044326782227, 6.659712791442871, -2.318704843521118, -2.8094022274017334, 4.2688374519348145, 0.0010475983144715428, 0.0010000000474974513, 0.0013725395547226071, 0.0011716092703863978, 0.0010000000474974513, 0.0014134783996269107, 0.0010024814400821924, 0.0012198520125821233, 0.001060729380697012, 0.0013953326269984245, 0.0011913503985852003, 0.0014364859089255333, 0.0012522657634690404, 0.0010000000474974513, 0.0010000000474974513, 0.0012075527338311076, 0.0013052546419203281, 0.0010000000474974513, 0.0010000000474974513, 0.0029362645000219345]","[-3.38358736038208, -5.635834693908691, 14.60474681854248, 10.049027442932129, 0.4284798204898834, -3.943650960922241, 4.01416015625, -7.735280990600586, 11.323241233825684, -13.377606391906738, -4.35353422164917, 3.9835526943206787, -1.8839439153671265, -4.468432426452637, 8.276880264282227, 7.3953471183776855, 6.659134387969971, -2.318497657775879, -2.8040122985839844, 4.272382736206055, 0.001957815373316407, 0.001531884423457086, 0.0010000000474974513, 0.0018124060006812215, 0.0016491826390847564, 0.0018633980071172118, 0.0021898732520639896, 0.00312682893127203, 0.0013144967379048467, 0.002010660944506526, 0.0010000000474974513, 0.0013473575236275792, 0.0014478756347671151, 0.00228243344463408, 0.002087318804115057, 0.0033901173155754805, 0.0017536260420456529, 0.0010000000474974513, 0.0019372099777683616, 0.002792464103549719]",222092,100,10
10000,False,-2.4074769020080566,,-2.012036571382399,303.48312878608704,1000000,-2.4074854850769043,-2.407479763031006,-2.407494068145752,"[6.658653736114502, 0.633267343044281, 8.797698020935059, -2.717647075653076, 10.279778480529785, -3.3968629837036133, -6.25342321395874, 18.397930145263672, 14.45354175567627, -3.4089677333831787, 6.94351053237915, -8.664886474609375, -16.153608322143555, 6.975175380706787, 23.073841094970703, -13.540369033813477, 1.1294969320297241, 11.59992504119873, -12.861723899841309, 3.204991340637207, 0.001795059535652399, 0.0010000000474974513, 0.0010551948798820376, 0.0014375048922374845, 0.0015533409314230084, 0.0010000000474974513, 0.0015384594444185495, 0.0014155295211821795, 0.0015910729998722672, 0.0035814677830785513, 0.0010000000474974513, 0.0018544933991506696, 0.0010000000474974513, 0.0017157330876216292, 0.0012843413278460503, 0.002472633495926857, 0.0014653898542746902, 0.0010000000474974513, 0.0024329021107405424, 0.0014668706571683288]","[6.657018661499023, 0.6318994164466858, 8.802106857299805, -2.7158594131469727, 10.27685546875, -3.4021475315093994, -6.255548000335693, 18.395915985107422, 14.453285217285156, -3.406825065612793, 6.943171501159668, -8.666914939880371, -16.154369354248047, 6.974671840667725, 23.07332420349121, -13.54046630859375, 1.1293338537216187, 11.597614288330078, -12.861227035522461, 3.205674409866333, 0.0014784947270527482, 0.0019979195203632116, 0.0010000000474974513, 0.0010565320262685418, 0.0011009351583197713, 0.0014335695886984468, 0.0024733792524784803, 0.0011642066529020667, 0.0011541723506525159, 0.0017928662709891796, 0.0015096153365448117, 0.0015363484853878617, 0.0012106605572625995, 0.0016464290674775839, 0.0010000000474974513, 0.001546018524095416, 0.0014545132871717215, 0.0010000000474974513, 0.0010000000474974513, 0.0010745194740593433]",695503,100,10
10000,False,-21.58835220336914,,-2.0034326231576354,301.1190323829651,1000000,-21.588359832763672,-21.588356018066406,-21.588367462158203,"[-11.00903034210205, -7.388516426086426, 2.742271661758423, 4.023627758026123, -1.790778636932373, -7.966880798339844, 2.719233512878418, 2.296374797821045, -5.390131950378418, 3.211514472961426, -4.271663188934326, 4.147214412689209, 3.7463290691375732, -11.206047058105469, 8.613239288330078, -2.7380194664001465, 5.384961128234863, 6.896112442016602, 0.27030912041664124, 2.894594192504883, 0.0010000000474974513, 0.0021333592012524605, 0.0027139857411384583, 0.001128115109167993, 0.0010000000474974513, 0.0010000000474974513, 0.0015178365865722299, 0.0013178320368751884, 0.0010000000474974513, 0.0014516619266942143, 0.0010000000474974513, 0.0015700391959398985, 0.0010867274831980467, 0.0010000000474974513, 0.001948427758179605, 0.0011695320717990398, 0.0011021539103239775, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]","[-11.007736206054688, -7.387177467346191, 2.746397018432617, 4.029271125793457, -1.792326807975769, -7.970426082611084, 2.7147178649902344, 2.299159526824951, -5.389486312866211, 3.208047389984131, -4.273508071899414, 4.150923252105713, 3.746436595916748, -11.204373359680176, 8.613863945007324, -2.7368710041046143, 5.387186050415039, 6.893237590789795, 0.27120277285575867, 2.8972301483154297, 0.0010000000474974513, 0.0010000000474974513, 0.0021567274816334248, 0.002337029902264476, 0.001524178427644074, 0.002541603986173868, 0.0015118862502276897, 0.0010000000474974513, 0.0037808094639331102, 0.0014400932705029845, 0.002261538989841938, 0.002352216048166156, 0.001510027563199401, 0.0010000000474974513, 0.0017214223043993115, 0.001048400765284896, 0.0010000000474974513, 0.0010548509890213609, 0.0010000000474974513, 0.0012687232811003923]",654469,100,10
10000,False,-2.1323647499084473,,-1.997463250775506,301.2497148513794,1000000,-2.1323764324188232,-2.132366895675659,-2.132394552230835,"[10.97170639038086, 5.141109943389893, -4.20117712020874, 9.85151481628418, 4.863618850708008, 0.4522012770175934, -16.385637283325195, 13.628902435302734, 5.415299892425537, -0.9162124991416931, -4.572855472564697, 2.544699192047119, -7.490225315093994, 1.3871395587921143, -4.984463691711426, 17.69049072265625, 7.822059154510498, -15.340341567993164, -0.5161640048027039, 7.109737873077393, 0.0014634426916018128, 0.0010000000474974513, 0.0010786100756376982, 0.0017970912158489227, 0.00186140276491642, 0.0010890424018725753, 0.00129710603505373, 0.0010000000474974513, 0.001515831216238439, 0.0016742766601964831, 0.0011426728451624513, 0.0010096357436850667, 0.001611317042261362, 0.0013372667599469423, 0.0010000000474974513, 0.0010000000474974513, 0.0015138619346544147, 0.0011622641468420625, 0.0011888784356415272, 0.0014283773489296436]","[10.969402313232422, 5.141077041625977, -4.201101779937744, 9.85318374633789, 4.861023426055908, 0.45211175084114075, -16.387086868286133, 13.629875183105469, 5.416444778442383, -0.9098659753799438, -4.574356555938721, 2.546281099319458, -7.490843296051025, 1.3889806270599365, -4.984368801116943, 17.692398071289062, 7.822163105010986, -15.3410062789917, -0.5177612900733948, 7.110754489898682, 0.004317131359130144, 0.0018641141941770911, 0.0014305871445685625, 0.0010599578963592649, 0.0024188687093555927, 0.0017049976158887148, 0.0011949962936341763, 0.002053316216915846, 0.0014264787314459682, 0.003156725550070405, 0.0026607017498463392, 0.001855715992860496, 0.0018970875535160303, 0.001402806374244392, 0.0010000000474974513, 0.0014195821713656187, 0.0026079078670591116, 0.0018855887465178967, 0.0013536416226997972, 0.001085555530153215]",854537,100,10
10000,False,-2.6633780002593994,,-1.9884132903217002,299.91065859794617,1000000,-2.6633872985839844,-2.6633808612823486,-2.6633975505828857,"[5.259396076202393, -7.546017169952393, 0.2651583254337311, -11.069276809692383, 4.589140892028809, 10.461892127990723, -10.659854888916016, 0.2515011727809906, 15.253859519958496, 8.943232536315918, -1.2131686210632324, 4.439906597137451, -9.095768928527832, -0.661056399345398, -6.179294109344482, 9.329854965209961, -0.5287296175956726, 0.5198498368263245, -1.911521553993225, 1.2938177585601807, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010497253388166428, 0.001537369447760284, 0.0010000000474974513, 0.0011170974466949701, 0.0010000000474974513, 0.0010000000474974513, 0.0010521103395149112, 0.0011579117272049189, 0.0012430757051333785, 0.0010000000474974513, 0.0011350931599736214, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011905858991667628, 0.0010000000474974513, 0.0010452726855874062]","[5.261663436889648, -7.549488067626953, 0.2645374536514282, -11.068353652954102, 4.587878227233887, 10.459492683410645, -10.662296295166016, 0.2502996623516083, 15.255285263061523, 8.943449020385742, -1.2138768434524536, 4.442248344421387, -9.098068237304688, -0.661754310131073, -6.176031589508057, 9.330331802368164, -0.5302615761756897, 0.521737813949585, -1.9138537645339966, 1.2902872562408447, 0.0010000000474974513, 0.0017768318066373467, 0.0011773471487686038, 0.0013674339279532433, 0.0010651546763256192, 0.0015889668138697743, 0.0013993950560688972, 0.001233586110174656, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0027300971560180187, 0.0019027191447094083, 0.0010000000474974513, 0.00245766737498343, 0.0010000000474974513, 0.001211746595799923, 0.0010000000474974513, 0.0020340178161859512, 0.0010000000474974513]",433059,100,10
10000,False,-11.886999130249023,,-1.840475598983668,304.3954191207886,1000000,-11.887003898620605,-11.88700008392334,-11.887015342712402,"[-2.2346646785736084, 0.5240911245346069, -0.16345296800136566, 2.654022693634033, -0.6196096539497375, 7.2261505126953125, 0.787631094455719, 6.377974033355713, 13.21107292175293, -1.060443639755249, -6.328221321105957, -13.303145408630371, -5.90911865234375, 0.23171867430210114, 4.860832691192627, 9.601168632507324, 2.3050267696380615, -6.083739757537842, -2.130526304244995, 2.240457057952881, 0.0013385610654950142, 0.0011955787194892764, 0.0012970769312232733, 0.001175735262222588, 0.0015658439369872212, 0.003015729598701, 0.001881899661384523, 0.0010000000474974513, 0.0016751671209931374, 0.001506758388131857, 0.0016469580586999655, 0.0024013961665332317, 0.001257665571756661, 0.0012811884516850114, 0.0010000000474974513, 0.0010771463857963681, 0.0015573514392599463, 0.0017691878601908684, 0.0010366631904616952, 0.0022407262586057186]","[-2.236086845397949, 0.525902271270752, -0.16781722009181976, 2.656981945037842, -0.6197215914726257, 7.227412223815918, 0.7851266264915466, 6.380382061004639, 13.212515830993652, -1.0601800680160522, -6.327838897705078, -13.304927825927734, -5.911009788513184, 0.23153695464134216, 4.8631157875061035, 9.599809646606445, 2.306908130645752, -6.081478595733643, -2.1241652965545654, 2.2428476810455322, 0.0013650989858433604, 0.0015798122622072697, 0.0013554705074056983, 0.0011963301803916693, 0.0010000000474974513, 0.002193877473473549, 0.001930009457282722, 0.002481614938005805, 0.0010000000474974513, 0.0011065324069932103, 0.0014888406731188297, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011935257352888584, 0.001027977792546153, 0.0013138077920302749, 0.0014893807237967849, 0.002531408565118909]",161040,100,10
10000,True,-1.9001805782318115,16200,-2.0238582535869605,328.5901563167572,1000000,-1.9002012014389038,-1.9001857042312622,-1.9002318382263184,"[-5.027317523956299, 7.072816848754883, 8.263009071350098, 16.874895095825195, 4.65554141998291, -19.474756240844727, -5.170562744140625, -9.176593780517578, 16.1473388671875, 1.5705337524414062, -4.11363410949707, 8.724956512451172, 12.722844123840332, -0.6669308543205261, -1.8714911937713623, 16.094463348388672, 4.547861099243164, -7.261777400970459, -6.246514797210693, -15.614751815795898, 0.0010000000474974513, 0.0010000000474974513, 0.0015149873215705156, 0.0015608915127813816, 0.0015624387888237834, 0.0010000000474974513, 0.0014593014493584633, 0.001244466402567923, 0.001038438524119556, 0.0010000000474974513, 0.0010000000474974513, 0.0010119093349203467, 0.0010000000474974513, 0.0014303294010460377, 0.0010000000474974513, 0.001843499718233943, 0.0011333259753882885, 0.0018712365999817848, 0.0010000000474974513, 0.0010000000474974513]","[-5.02435302734375, 7.076813697814941, 8.263915061950684, 16.874759674072266, 4.6563944816589355, -19.475147247314453, -5.169795989990234, -9.176530838012695, 16.149377822875977, 1.5708922147750854, -4.114925861358643, 8.725732803344727, 12.724995613098145, -0.6654372215270996, -1.8710391521453857, 16.093074798583984, 4.544809341430664, -7.259128570556641, -6.247572422027588, -15.61780071258545, 0.0010000000474974513, 0.0017447910504415631, 0.0010000000474974513, 0.0025838371366262436, 0.0068418970331549644, 0.002196538494899869, 0.0010000000474974513, 0.0014006310375407338, 0.001348772319033742, 0.0023165252059698105, 0.0022016139701008797, 0.0010000000474974513, 0.0012015606043860316, 0.0023577220272272825, 0.0010000000474974513, 0.002336994744837284, 0.0017927774460986257, 0.004037518985569477, 0.0016888773534446955, 0.0021895733661949635]",154332,100,10
10000,False,-2.19744873046875,,-1.9075620840859437,344.1842112541199,1000000,-2.197458505630493,-2.1974523067474365,-2.197471857070923,"[4.659213066101074, -8.314643859863281, 8.713502883911133, 3.293177366256714, 0.18091675639152527, -4.047244548797607, 1.0371068716049194, -2.140199899673462, -3.2860941886901855, -4.454744338989258, -9.91121768951416, -10.909504890441895, -14.123930931091309, -3.475071430206299, 9.702515602111816, 2.801938056945801, 0.6060724854469299, 16.795303344726562, 10.727486610412598, -9.130695343017578, 0.0010000000474974513, 0.0010597634827718139, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011693473206833005, 0.0010000000474974513, 0.0012133304262533784, 0.0014558829134330153, 0.0016186145367100835, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0012626510579138994, 0.002576536266133189, 0.0010000000474974513]","[4.659645080566406, -8.311772346496582, 8.708403587341309, 3.286189317703247, 0.17869365215301514, -4.047843933105469, 1.0397205352783203, -2.1374759674072266, -3.2848713397979736, -4.454791069030762, -9.910064697265625, -10.907413482666016, -14.120173454284668, -3.475006580352783, 9.708355903625488, 2.807285785675049, 0.6077037453651428, 16.798097610473633, 10.728182792663574, -9.130938529968262, 0.0010000000474974513, 0.001802253071218729, 0.0011336564784869552, 0.0017671426758170128, 0.0014005218399688601, 0.0010000000474974513, 0.0010000000474974513, 0.002065685112029314, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001501829014159739, 0.001131520257331431, 0.0010000000474974513, 0.0010000000474974513, 0.005862459074705839, 0.0010000000474974513, 0.0013124615652486682, 0.0010000000474974513, 0.0014783834340050817]",550053,100,10
10000,False,-6.161799907684326,,-2.0124182761840586,326.36211037635803,1000000,-6.161862850189209,-6.161814212799072,-6.161938667297363,"[4.425650596618652, 0.06477996706962585, 14.525479316711426, -1.6265860795974731, -2.175415277481079, -8.08773136138916, -1.27879798412323, -9.689506530761719, -4.653388500213623, -6.089822292327881, -3.938075065612793, -8.408496856689453, 3.8008522987365723, 1.727171778678894, 8.514403343200684, 11.04040241241455, -4.841636657714844, 0.8392826914787292, -2.8717968463897705, 14.51573657989502, 0.0010000000474974513, 0.0010000000474974513, 0.0017648010980337858, 0.0010000000474974513, 0.0010202924022451043, 0.0010000000474974513, 0.0010000000474974513, 0.0011978528928011656, 0.0010000000474974513, 0.0012847550678998232, 0.0010000000474974513, 0.0010365858906880021, 0.0010000000474974513, 0.00124275719281286, 0.0017330676782876253, 0.0012631400022655725, 0.0010000000474974513, 0.0016458345344290137, 0.0010000000474974513, 0.0014245826750993729]","[4.424285411834717, 0.06632021069526672, 14.525752067565918, -1.6271636486053467, -2.1763014793395996, -8.0918607711792, -1.2835685014724731, -9.68445110321045, -4.648638725280762, -6.0816779136657715, -3.9467921257019043, -8.401618003845215, 3.8032314777374268, 1.7179539203643799, 8.515485763549805, 11.039515495300293, -4.841090679168701, 0.8379785418510437, -2.8675923347473145, 14.514311790466309, 0.00966627337038517, 0.005409299861639738, 0.0010000000474974513, 0.00445106066763401, 0.0022951557766646147, 0.00695808744058013, 0.0037213442847132683, 0.0012514383997768164, 0.003657412948086858, 0.004639988299459219, 0.006468669511377811, 0.0010000000474974513, 0.0011325026862323284, 0.004031419288367033, 0.001301848329603672, 0.0019723139703273773, 0.0010000000474974513, 0.0032946451101452112, 0.007588427048176527, 0.0028872769325971603]",106085,100,10
10000,False,-15.415544509887695,,-2.0119005756486397,326.8212056159973,1000000,-15.415549278259277,-15.415546417236328,-15.415555000305176,"[5.528584957122803, -1.0579652786254883, 3.586432695388794, -4.5937323570251465, 4.148123264312744, -1.732519268989563, -18.600793838500977, 8.858945846557617, -8.86184024810791, -13.38658332824707, 4.750920295715332, -6.548600673675537, 3.897101402282715, -8.054878234863281, 0.5026025176048279, -8.843717575073242, 6.885222911834717, 3.241908311843872, 7.963255882263184, 4.197482109069824, 0.0010000000474974513, 0.0010000000474974513, 0.0013653028290718794, 0.0010000000474974513, 0.0016416504513472319, 0.0010000000474974513, 0.0012048715725541115, 0.0010210754116997123, 0.0011728969402611256, 0.0010323754977434874, 0.001172885880805552, 0.002650493523105979, 0.001484877779148519, 0.0010108582209795713, 0.001226417371071875, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010801454773172736, 0.0010000000474974513]","[5.529976844787598, -1.0646432638168335, 3.58713436126709, -4.588042259216309, 4.146040916442871, -1.7170416116714478, -18.602664947509766, 8.858495712280273, -8.86189079284668, -13.385675430297852, 4.748893737792969, -6.543262004852295, 3.899479389190674, -8.05766773223877, 0.5027866363525391, -8.844148635864258, 6.889571189880371, 3.2453866004943848, 7.9651970863342285, 4.194363594055176, 0.0011102110147476196, 0.0012105833739042282, 0.0018603077623993158, 0.0011320790508762002, 0.0014914140338078141, 0.0010000000474974513, 0.001454572775401175, 0.0010000000474974513, 0.0013831073883920908, 0.0010000000474974513, 0.001476550241932273, 0.0010000000474974513, 0.0012166737578809261, 0.001373058883473277, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0013997933128848672, 0.0010000000474974513, 0.0014657429419457912]",404535,100,10
10000,False,-13.344063758850098,,-1.9571953468862648,326.9735836982727,1000000,-13.34411334991455,-13.344082832336426,-13.3441801071167,"[5.199800491333008, -6.071171283721924, -7.1782612800598145, -3.1518073081970215, -10.85948371887207, 9.431254386901855, 7.413923740386963, -5.583937168121338, -5.049891948699951, -3.6290390491485596, -6.46689510345459, -4.785414218902588, 8.531990051269531, 4.2861857414245605, -3.7193915843963623, 30.294540405273438, 3.424670696258545, 14.99069881439209, -4.605052471160889, -5.235761642456055, 0.0013161934912204742, 0.0013937688199803233, 0.0010309640783816576, 0.0012487304629758, 0.0012755155330523849, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0018395372899249196, 0.0022147027775645256, 0.001198351732455194, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011745869414880872, 0.0012284357799217105, 0.0012275597546249628, 0.0011635392438620329, 0.0017200593138113618]","[5.199836254119873, -6.074021339416504, -7.177525043487549, -3.153165102005005, -10.864703178405762, 9.4265775680542, 7.40915584564209, -5.581492900848389, -5.058013439178467, -3.6343793869018555, -6.468542098999023, -4.785075664520264, 8.530505180358887, 4.285926342010498, -3.7243332862854004, 30.286806106567383, 3.427058219909668, 14.988906860351562, -4.594715118408203, -5.233222007751465, 0.001971382647752762, 0.00362599384970963, 0.0013540145009756088, 0.003927257843315601, 0.0023419272620230913, 0.006774579640477896, 0.006251071579754353, 0.003459605388343334, 0.00774457398802042, 0.011460484936833382, 0.0044396077282726765, 0.004770352970808744, 0.001726011629216373, 0.004353684838861227, 0.0039014043286442757, 0.003869295585900545, 0.0010000000474974513, 0.0032677447889000177, 0.003723239991813898, 0.0047798361629247665]",599741,100,10
10000,False,-2.261035680770874,,-1.940685061018935,328.2626087665558,1000000,-2.2610721588134766,-2.261049270629883,-2.261131525039673,"[-8.1024751663208, 2.950775623321533, -10.148001670837402, 11.69711971282959, 6.1474175453186035, 2.8696162700653076, 3.341923475265503, -5.771833419799805, -5.639861583709717, -6.085633754730225, 4.95385217666626, -7.409847259521484, 3.8448760509490967, -11.645952224731445, 5.135554313659668, 3.6920523643493652, -9.951395988464355, -20.621660232543945, -0.2969249188899994, 18.228967666625977, 0.0010000000474974513, 0.001421428401954472, 0.0019764015451073647, 0.0010000000474974513, 0.0011203037574887276, 0.0010000000474974513, 0.0016748531488701701, 0.0010000000474974513, 0.0016341812442988157, 0.0010831312974914908, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0012688819551840425, 0.0010000000474974513, 0.0014789317501708865, 0.0017700212774798274, 0.0010000000474974513, 0.0011480068787932396, 0.0010000000474974513]","[-8.100712776184082, 2.953040599822998, -10.145484924316406, 11.696856498718262, 6.149021148681641, 2.872880697250366, 3.337658166885376, -5.773033142089844, -5.639018535614014, -6.081857204437256, 4.95399808883667, -7.410159111022949, 3.853097677230835, -11.645127296447754, 5.138373851776123, 3.6981606483459473, -9.95283031463623, -20.62322235107422, -0.29490888118743896, 18.229387283325195, 0.003127339528873563, 0.0029065702110528946, 0.0010000000474974513, 0.002008335664868355, 0.005259639583528042, 0.0025146943517029285, 0.0036307103000581264, 0.0013352475361898541, 0.003144285874441266, 0.0017854865873232484, 0.0019475372973829508, 0.0015592698473483324, 0.00827232375741005, 0.0035757827572524548, 0.0020410113502293825, 0.0034942810889333487, 0.0039619505405426025, 0.0019794204272329807, 0.0030421484261751175, 0.004934320691972971]",102930,100,10
