NC,satisfactory_result,T0,max_iterations,alpha,eps,delta,i_final,final_J,final_D,target_D,final_T,elapsed_time,seed,
15,False,268.26957952797244,357,0.95,0.000001,1,289,5.291556063360617,5.3390901311350545,,1.0010238041868833,28.6253604888916,628,
15,True,268.26957952797244,357,0.95,0.000001,1,353,1.9383409929260906,2.0015245041007974,,1.0010238041868833,34.870232820510864,10395,
15,True,268.26957952797244,357,0.95,0.000001,1,332,2.716525919383852,2.7438240991432057,,1.0010238041868833,32.57782864570618,1692,
15,True,268.26957952797244,357,0.95,0.000001,1,318,1.931957957863387,1.9334352724767183,,1.0010238041868833,31.314319372177124,509,
15,True,268.26957952797244,357,0.95,0.000001,1,280,2.5169923626208752,2.7443722584602654,,1.0010238041868833,27.621101140975952,11678,
15,False,268.26957952797244,357,0.95,0.000001,1,320,5.612887843876467,5.6946038391814335,,1.0010238041868833,31.667363166809082,5586,
15,True,268.26957952797244,357,0.95,0.000001,1,339,2.2748215703998405,2.3286959193020498,,1.0010238041868833,33.56589674949646,14083,
15,True,268.26957952797244,357,0.95,0.000001,1,322,2.1900544974620257,2.2354548895682154,,1.0010238041868833,31.601171731948853,5885,
15,False,268.26957952797244,357,0.95,0.000001,1,305,6.987311392725067,7.0938287529387996,,1.0010238041868833,29.835647344589233,1082,
15,False,268.26957952797244,357,0.95,0.000001,1,307,5.0565613532009595,5.092130566338615,,1.0010238041868833,29.996147871017456,14870,
15,True,268.26957952797244,357,0.95,0.000001,1,319,2.869773962318781,3.017802957323821,,1.0010238041868833,31.2933087348938,7371,
15,True,268.26957952797244,357,0.95,0.000001,1,344,1.9930723000233255,2.013838020114293,,1.0010238041868833,33.75858807563782,618,
15,False,268.26957952797244,357,0.95,0.000001,1,280,5.718431666586412,5.768155407896792,,1.0010238041868833,27.46449851989746,2038,
15,True,268.26957952797244,357,0.95,0.000001,1,344,2.1324813432870755,2.1794890989403046,,1.0010238041868833,33.69615888595581,6830,
15,False,268.26957952797244,357,0.95,0.000001,1,316,5.501522452686705,5.554525252257162,,1.0010238041868833,31.51795268058777,4115,
15,True,268.26957952797244,357,0.95,0.000001,1,305,3.119721103467013,3.1675041524722944,,1.0010238041868833,29.881593227386475,1405,
15,True,268.26957952797244,357,0.95,0.000001,1,351,3.1848773354104067,3.2080547044695122,,1.0010238041868833,34.55838704109192,10302,
15,True,268.26957952797244,357,0.95,0.000001,1,316,2.2346819806978386,2.311028133131756,,1.0010238041868833,30.793583393096924,9825,
15,True,268.26957952797244,357,0.95,0.000001,1,317,2.0162015973073633,2.0416804853740995,,1.0010238041868833,31.005165338516235,10037,
15,True,268.26957952797244,357,0.95,0.000001,1,323,2.086476708600162,2.114269554757976,,1.0010238041868833,31.595778465270996,8260,
15,True,268.26957952797244,357,0.95,0.000001,1,306,2.372006619773104,2.4471552387464133,,1.0010238041868833,29.993580102920532,8415,
15,True,268.26957952797244,357,0.95,0.000001,1,325,2.2848158908648926,2.351599071861203,,1.0010238041868833,31.913705825805664,10214,
15,True,268.26957952797244,357,0.95,0.000001,1,345,1.8204067542178715,1.8867602690363456,,1.0010238041868833,34.0409471988678,11545,
15,False,268.26957952797244,357,0.95,0.000001,1,295,5.753218996787943,5.861128247948732,,1.0010238041868833,28.992868900299072,12857,
15,True,268.26957952797244,357,0.95,0.000001,1,357,2.7884834356928723,3.1457064408597524,,2.3941045671986996,35.11116862297058,8783,
15,False,268.26957952797244,357,0.9199999999999999,0.000001,1,225,5.088151654667164,5.114661164419277,,1.0054393094020433,22.069300889968872,823,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,251,1.9109077685604707,1.9491959653826882,,1.0054393094020433,24.612592935562134,46,
15,False,268.26957952797244,357,0.9199999999999999,0.000001,1,211,4.636209627481433,4.740697174175465,,1.0054393094020433,20.72338104248047,1041,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,260,1.8319811205261898,1.847888274440758,,1.0054393094020433,25.489630460739136,9330,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,245,2.5361056476179615,2.675967271151894,,1.0054393094020433,23.789711475372314,10067,
15,False,268.26957952797244,357,0.9199999999999999,0.000001,1,237,4.201236843307534,4.304105770859432,,1.0054393094020433,23.21394109725952,1563,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,258,1.908508943169986,1.9235511877066984,,1.0054393094020433,25.693986892700195,7062,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,269,2.387761386112433,2.436562195969132,,1.0054393094020433,26.36602520942688,8488,
15,False,268.26957952797244,357,0.9199999999999999,0.000001,1,210,8.454174471885857,8.503842944072865,,1.0054393094020433,20.663236618041992,8371,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,261,2.9116757722471625,2.9610122911069054,,1.0054393094020433,25.676315784454346,14090,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,248,1.8953288719789592,1.9259470328292005,,1.0054393094020433,24.483623504638672,2158,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,246,1.9257346369691688,1.9605563957911867,,1.0054393094020433,24.164369583129883,6461,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,250,3.140931848475348,3.1885436912212413,,1.0054393094020433,24.38376021385193,8725,
15,False,268.26957952797244,357,0.9199999999999999,0.000001,1,234,4.2904573296826545,4.354764366581234,,1.0054393094020433,22.90893864631653,12974,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,236,2.5902722651796073,2.7557598249091,,1.0054393094020433,23.36663055419922,4396,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,233,2.280436899447923,2.322877425956263,,1.0054393094020433,23.044959783554077,6416,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,221,2.2112879467903164,2.31838872525436,,1.0054393094020433,21.890869617462158,13937,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,236,1.8746009740912761,1.9966569392480367,,1.0054393094020433,23.264055967330933,15298,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,252,2.6103223842981986,2.633568475750017,,1.0054393094020433,24.716596364974976,851,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,235,1.9555013112130657,1.973896141518942,,1.0054393094020433,23.172679662704468,10914,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,256,1.907287660752223,1.9347296581891893,,1.0054393094020433,25.06470489501953,9583,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,276,1.8517995339296687,1.8953809662938266,,1.0054393094020433,27.13650608062744,1430,
15,False,268.26957952797244,357,0.9199999999999999,0.000001,1,220,8.885849670634803,9.00346925459357,,1.0054393094020433,21.65754747390747,11345,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,238,1.8779048731628452,1.9839122538006693,,1.0054393094020433,23.555511713027954,11613,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,250,2.381684782478033,2.4592361028896357,,1.0054393094020433,24.690081119537354,15214,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,250,2.4698380028675633,2.546739051582268,,1.0054393094020433,24.613438844680786,2901,
15,False,268.26957952797244,357,0.9199999999999999,0.000001,1,223,5.826520906321324,5.900926754955704,,1.0054393094020433,22.07434368133545,395,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,253,1.8750442724421472,1.9060226359339947,,1.0054393094020433,24.78226327896118,5049,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,250,2.0320688956228175,2.0346055880686817,,1.0054393094020433,24.323411464691162,13329,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,281,2.823037639177143,2.8609405441600617,,1.0054393094020433,27.63016700744629,13237,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,226,1.8153598590870736,1.9206222617125261,,1.0054393094020433,22.362147331237793,5494,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,269,1.9594728661752352,1.9775478605491732,,1.0054393094020433,26.40763521194458,9840,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,259,1.9726100488918954,1.97998270729038,,1.0054393094020433,25.256470680236816,12999,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,225,1.865071909389237,1.959203225415026,,1.0054393094020433,22.110766649246216,12998,
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,217,1.8944875698534966,1.8944876558791817,,1.0054393094020433,21.355010271072388,2609,
13,False,100.0,100,0.98,0.000001,1,100,-15.552138990825465,20.552445827973553,,41.94896545954032,7.376790285110474,0,3.2483375938539605
13,False,100.0,100,0.95,0.000001,1,100,-4.107611498009994,12.527198710744372,,26.352009446574204,7.281186580657959,0,3.2483375938539605
13,False,100.0,100,0.9199999999999999,0.000001,1,100,-2.3960886871151463,7.640085627294831,,22.293635298061943,7.355939149856567,0,3.2483375938539605
13,False,100.0,100,0.89,0.000001,1,100,-1.2594498778714085,6.249611401969757,,19.56410986640442,7.290558099746704,0,3.2483375938539605
13,False,100.0,100,0.86,0.000001,1,100,0.4547853383306859,3.9924038917339475,,14.076019706120519,7.295373439788818,0,3.2483375938539605
13,False,268.26957952797244,100,0.98,0.000001,1,100,-96.19177573379773,80.90678264563348,,108.07987524975933,7.244231700897217,0,3.2483375938539605
13,False,268.26957952797244,100,0.95,0.000001,1,100,-30.021250186021117,30.79619027593416,,57.58105095337549,7.348951578140259,0,3.2483375938539605
13,False,268.26957952797244,100,0.9199999999999999,0.000001,1,100,-11.015148245945266,17.25418124869724,,36.26429883559541,7.187682867050171,0,3.2483375938539605
13,False,268.26957952797244,100,0.89,0.000001,1,100,-3.048754852843356,12.542178370493504,,26.083842037074298,7.4017181396484375,0,3.2483375938539605
13,False,268.26957952797244,100,0.86,0.000001,1,100,-0.04107218781396154,10.754291849683929,,20.655946482596246,7.187921047210693,0,3.2483375938539605
13,False,719.6856730011522,100,0.98,0.000001,1,100,-439.47983011732066,182.44192220283583,,289.945426886887,7.341658592224121,0,3.2483375938539605
13,False,719.6856730011522,100,0.95,0.000001,1,100,-79.80479668312216,71.53183265167031,,97.3561661961955,7.187135457992554,0,3.2483375938539605
13,False,719.6856730011522,100,0.9199999999999999,0.000001,1,100,-43.616771196817666,40.6072621327478,,69.69506425437851,7.12931227684021,0,3.2483375938539605
13,False,719.6856730011522,100,0.89,0.000001,1,100,-28.01546723803606,28.355705397143723,,55.42720808055484,7.245294094085693,0,3.2483375938539605
13,False,719.6856730011522,100,0.86,0.000001,1,100,-5.6442054082132715,14.585503096627779,,30.31170273982758,7.361671447753906,0,3.2483375938539605
13,False,1930.6977288832495,100,0.98,0.000001,1,100,-1487.7685781415507,390.0114418084935,,732.0924346858974,7.221421957015991,0,3.2483375938539605
13,False,1930.6977288832495,100,0.95,0.000001,1,100,-282.462452617376,133.86667594459135,,212.7302806920174,7.325485944747925,0,3.2483375938539605
13,False,1930.6977288832495,100,0.9199999999999999,0.000001,1,100,-56.12558827841718,55.73169485222342,,81.21789416985679,7.284864902496338,0,3.2483375938539605
13,False,1930.6977288832495,100,0.89,0.000001,1,100,-30.70196743975607,32.62252295812826,,58.53484666853584,7.254296064376831,0,3.2483375938539605
13,False,1930.6977288832495,100,0.86,0.000001,1,100,-24.39923738021142,25.704235536714528,,51.7222150386465,7.369944334030151,0,3.2483375938539605
13,False,5179.474679231213,100,0.98,0.000001,1,100,-4647.501122171772,390.0114418084937,,1963.9812962879548,7.44461464881897,0,3.2483375938539605
13,False,5179.474679231213,100,0.95,0.000001,1,100,-742.6433403214545,390.01144180844636,,441.5895303488172,7.45839262008667,0,3.2483375938539605
13,False,5179.474679231213,100,0.9199999999999999,0.000001,1,100,-175.77123588326594,103.09303320207901,,156.08977795035713,7.369214296340942,0,3.2483375938539605
13,False,5179.474679231213,100,0.89,0.000001,1,100,-53.89307884554289,49.16866220635283,,78.04156205380481,7.328521728515625,0,3.2483375938539605
13,False,5179.474679231213,100,0.86,0.000001,1,100,-13.9007051242356,20.40206826119751,,41.51797414208895,7.279554605484009,0,3.2483375938539605
13,False,13894.95494373136,100,0.98,0.000001,1,100,-13124.102332250139,390.0114418084937,,5268.764365559716,7.2460174560546875,0,3.2483375938539605
13,False,13894.95494373136,100,0.95,0.000001,1,100,-2648.556779714969,390.0114418084938,,1184.6503763063197,7.40041708946228,0,3.2483375938539605
13,False,13894.95494373136,100,0.9199999999999999,0.000001,1,100,-261.2444373322519,390.0114134735914,,253.90593669869355,7.468904256820679,0,3.2483375938539605
13,False,13894.95494373136,100,0.89,0.000001,1,100,-134.7432675928864,86.47941592006603,,131.35826653293552,7.442270517349243,0,3.2483375938539605
13,False,13894.95494373136,100,0.86,0.000001,1,100,-59.362623390503224,53.077089720231406,,82.37671801017675,7.450660467147827,0,3.2483375938539605
13,False,37275.93720314938,100,0.98,0.000001,1,100,-35139.159632818475,390.0114418084956,,13851.802169610577,7.336699962615967,0,3.2483375938539605
13,False,37275.93720314938,100,0.95,0.000001,1,100,-7353.9650401655135,390.0114418084949,,3019.153754223834,7.401925325393677,0,3.2483375938539605
13,False,37275.93720314938,100,0.9199999999999999,0.000001,1,100,-1357.1099401214017,390.0114418084933,,681.1523887781457,7.450142860412598,0,3.2483375938539605
13,False,37275.93720314938,100,0.89,0.000001,1,100,-204.3820846734291,136.230068611179,,175.13335888553272,7.37216854095459,0,3.2483375938539605
13,False,37275.93720314938,100,0.86,0.000001,1,100,-68.09317559004286,64.98679562538672,,89.40599095692062,7.372990131378174,0,3.2483375938539605
13,False,100000.0,100,0.98,0.000001,1,100,-94923.94640986739,390.0114418084956,,37160.1714374609,7.499949216842651,0,3.2483375938539605
13,False,100000.0,100,0.95,0.000001,1,100,-20384.721705128268,390.0114418084954,,8099.471081759281,7.427061080932617,0,3.2483375938539605
13,False,100000.0,100,0.9199999999999999,0.000001,1,100,-3922.0241285264115,390.0114418084949,,1681.1386773742838,7.438885688781738,0,3.2483375938539605
13,False,100000.0,100,0.89,0.000001,1,100,-459.53890280726836,390.0114418083973,,331.21525075899075,7.339132308959961,0,3.2483375938539605
13,False,100000.0,100,0.86,0.000001,1,100,-132.76470774239388,91.12753896924464,,131.19940174754294,7.399522066116333,0,3.2483375938539605
13,False,100.0,228,0.98,0.000001,1,228,-0.13838133941998687,4.680207901881026,,16.231057352151648,17.017833948135376,0,3.2483375938539605
13,False,100.0,228,0.95,0.000001,1,228,4.300123409883562,4.43625653214787,,2.134373384587751,16.93609619140625,0,3.2483375938539605
13,True,100.0,228,0.9199999999999999,0.000001,1,211,1.8459995717380149,1.8494125850681051,,1.0193668449787336,15.62014102935791,0,3.2483375938539605
13,True,100.0,228,0.89,0.000001,1,176,1.8458524236463705,1.8496135231142867,,1.0622096904946123,12.97345757484436,0,3.2483375938539605
13,True,100.0,228,0.86,0.000001,1,153,1.845775393830862,1.8497220667292926,,1.0838109570573906,11.331251859664917,0,3.2483375938539605
13,False,268.26957952797244,228,0.98,0.000001,1,228,-12.739702215988267,18.909881105164807,,38.57222532168912,17.015456199645996,0,3.2483375938539605
13,False,268.26957952797244,228,0.95,0.000001,1,228,3.8861407140731146,5.1147929916584225,,7.029871783538201,16.91736602783203,0,3.2483375938539605
13,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.8268639410550445,1.881717128640617,,2.9724469009478343,17.044297695159912,0,3.2483375938539605
14,True,268.26957952797244,228,0.9199999999999999,0.000001,1,228,1.8401853107329094,1.85957315657735,,2.5158790569622465,19.76938533782959,0,3.234868995085113
14,True,268.26957952797244,228,0.89,0.000001,1,226,1.8460846937557585,1.847854180380401,,1.1217646263649337,19.501864433288574,0,3.234868995085113
14,True,268.26957952797244,228,0.86,0.000001,1,217,1.8462418361022477,1.8475414532760097,,1.0116123544493933,18.757319688796997,0,3.234868995085113
14,False,719.6856730011522,228,0.98,0.000001,1,228,-81.73331140371174,62.01060563174495,,97.39223911962168,19.468467712402344,0,3.234868995085113
14,False,719.6856730011522,228,0.95,0.000001,1,228,-0.9843045007614065,9.352037867735467,,21.996218078499552,19.68387246131897,0,3.234868995085113
14,True,719.6856730011522,228,0.9199999999999999,0.000001,1,228,1.4205109206492732,2.733171746608072,,10.240520982556577,19.45496416091919,0,3.234868995085113
14,True,719.6856730011522,228,0.89,0.000001,1,228,1.3472417086676285,2.888339096977812,,10.843839884760339,19.840923070907593,0,3.234868995085113
14,True,719.6856730011522,228,0.86,0.000001,1,228,1.8385374677651418,1.8628663421724325,,2.7138482097344108,19.750248432159424,0,3.234868995085113
14,False,1930.6977288832495,228,0.98,0.000001,1,228,-286.73706677232036,129.098687548064,,213.47967658827636,19.75173306465149,0,3.234868995085113
14,False,1930.6977288832495,228,0.95,0.000001,1,228,-3.434915336392,15.20005737753472,,27.33842713843088,19.66619896888733,0,3.234868995085113
14,False,1930.6977288832495,228,0.9199999999999999,0.000001,1,228,0.5376133937311034,3.984331547857896,,15.325274838501935,19.73450803756714,0,3.234868995085113
14,True,1930.6977288832495,228,0.89,0.000001,1,228,1.4307679965838904,2.75522176930086,,10.19212132400371,19.71243953704834,0,3.234868995085113
14,True,1930.6977288832495,228,0.86,0.000001,1,228,1.8303623378358165,1.880251968792106,,3.4249105865984615,19.528964281082153,0,3.234868995085113
15,True,1930.6977288832495,228,0.86,0.000001,1,228,1.83291692222772,1.8351928923942185,,1.611170472800181,22.428032159805298,0,3.20465246947479
15,False,5179.474679231213,228,0.98,0.000001,1,228,-965.0276120156333,494.67001756131015,,539.0216285440491,22.42487072944641,0,3.20465246947479
15,False,5179.474679231213,228,0.95,0.000001,1,228,-16.143876575397975,27.924551612724365,,48.65570790104795,22.368040323257446,0,3.20465246947479
15,False,5179.474679231213,228,0.9199999999999999,0.000001,1,228,-0.917640533889313,6.313397957211465,,22.934775415790067,22.349435806274414,0,3.20465246947479
15,False,5179.474679231213,228,0.89,0.000001,1,228,0.086723834340201,4.7064717923732315,,19.275516906532705,22.592992782592773,0,3.20465246947479
15,False,5179.474679231213,228,0.86,0.000001,1,228,0.6266144664630714,3.961410218384026,,16.79681200711287,22.724161386489868,0,3.20465246947479
15,False,13894.95494373136,228,0.98,0.000001,1,228,-3421.254675684855,494.6700175615534,,1446.03105645995,22.484174728393555,0,3.20465246947479
15,False,13894.95494373136,228,0.95,0.000001,1,228,-56.841017756254566,56.231201571718266,,86.59524922061672,22.582022428512573,0,3.20465246947479
15,False,13894.95494373136,228,0.9199999999999999,0.000001,1,228,-3.1981065709059355,15.905390130108657,,31.5768307324016,22.542320728302002,0,3.20465246947479
15,False,13894.95494373136,228,0.89,0.000001,1,228,-0.17240774876779366,5.269015023194904,,20.356237769379728,22.679171562194824,0,3.20465246947479
15,False,13894.95494373136,228,0.86,0.000001,1,228,0.8271336203541999,3.581963705854409,,15.67788407296892,22.52516508102417,0,3.20465246947479
15,False,37275.93720314938,228,0.98,0.000001,1,228,-10010.564691642643,494.6700175615534,,3879.26143500901,22.40643572807312,0,3.20465246947479
15,False,37275.93720314938,228,0.95,0.000001,1,228,-189.1135119087668,125.7437004037402,,170.76824955952566,22.443628787994385,0,3.20465246947479
15,False,37275.93720314938,228,0.9199999999999999,0.000001,1,228,-12.521249019411433,22.457461813771253,,43.47529988962814,22.487993001937866,0,3.20465246947479
15,False,37275.93720314938,228,0.89,0.000001,1,228,-2.350482192243211,9.327121816478343,,27.139946262385752,22.64105772972107,0,3.20465246947479
15,True,37275.93720314938,228,0.86,0.000001,1,228,1.7489840021385836,2.037421955006867,,6.88399097534305,22.565131425857544,0,3.20465246947479
15,False,100000.0,228,0.98,0.000001,1,228,-27124.031985591013,494.6700175615546,,10198.740773679681,22.371018409729004,0,3.20465246947479
15,False,100000.0,228,0.95,0.000001,1,228,-328.3800768989867,494.6581573860075,,303.9256804083437,22.392240524291992,0,3.20465246947479
15,False,100000.0,228,0.9199999999999999,0.000001,1,228,-32.326461225708684,36.81632346826545,,65.062209298702,22.443729400634766,0,3.20465246947479
15,False,100000.0,228,0.89,0.000001,1,228,-4.312609067795962,16.55754733409816,,32.204047496807746,22.192678689956665,0,3.20465246947479
15,False,100000.0,228,0.86,0.000001,1,228,-0.4822472893175811,5.603337525670398,,21.474015865460903,22.451324224472046,0,3.20465246947479
15,True,100.0,357,0.98,0.000001,1,357,1.7654877252178631,1.987284418793318,,6.408351046515647,35.17939376831055,0,3.20465246947479
15,True,100.0,357,0.95,0.000001,1,254,1.8334724404910618,1.8341494523770374,,1.0408804957535736,24.941313982009888,0,3.20465246947479
15,True,100.0,357,0.9199999999999999,0.000001,1,204,1.8334862610767542,1.8341328131497177,,1.0193668449787336,19.943294286727905,0,3.20465246947479
15,True,100.0,357,0.89,0.000001,1,194,1.8334584181641165,1.8341675041664676,,1.0622096904946123,19.132691621780396,0,3.20465246947479
15,True,100.0,357,0.86,0.000001,1,155,1.833443853011169,1.8341870775161764,,1.0838109570573906,15.215778350830078,0,3.20465246947479
15,False,268.26957952797244,357,0.98,0.000001,1,357,-0.14474427366627302,5.047949152772463,,20.207338531231553,34.977877378463745,0,3.20465246947479
15,True,268.26957952797244,357,0.95,0.000001,1,357,1.8250977724852782,1.8538776512285575,,3.4282925752218425,35.053324460983276,0,3.20465246947479
15,True,268.26957952797244,357,0.9199999999999999,0.000001,1,256,1.8334950212333885,1.8341226245079483,,1.0054393094020433,25.243431329727173,0,3.20465246947479
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,263,2.3522383487759555,2.3932760969910385,,1.0054393094020433,29.278590202331543,12291,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,258,2.7247453562488437,2.790572963478322,,1.0054393094020433,28.786160469055176,2664,
16,False,268.26957952797244,357,0.9199999999999999,0.000001,1,217,7.690482048913792,7.764723315479229,,1.0054393094020433,24.28311586380005,12742,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,260,2.8282735981526756,2.875423543679845,,1.0054393094020433,29.224269151687622,14607,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,249,2.0515576321669817,2.1775814924874974,,1.0054393094020433,27.669690132141113,4116,
16,False,268.26957952797244,357,0.9199999999999999,0.000001,1,303,3.4777360015431897,3.5180215950196976,,1.0054393094020433,33.99669122695923,4278,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,227,1.853046996517182,1.870841277341446,,1.0054393094020433,25.21876811981201,7269,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,243,1.9641502397232091,1.964450421582696,,1.0054393094020433,27.40140199661255,9095,
16,False,268.26957952797244,357,0.9199999999999999,0.000001,1,235,5.537625324318473,5.61114372827955,,1.0054393094020433,26.388609409332275,10393,
16,False,268.26957952797244,357,0.9199999999999999,0.000001,1,240,8.870730741240394,8.94685984696546,,1.0054393094020433,26.730010986328125,9455,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,227,1.9907770318218905,2.001872127800659,,1.0054393094020433,25.143499612808228,6697,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,238,1.7628346493324152,1.8239992589242242,,1.0054393094020433,26.57261085510254,5474,
16,False,268.26957952797244,357,0.9199999999999999,0.000001,1,228,6.420235370613809,6.534557413492626,,1.0054393094020433,25.365999460220337,8403,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,237,1.9607823315550286,1.9865192409488202,,1.0054393094020433,26.37155055999756,1445,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,239,1.8621346201644993,1.8643864071199363,,1.0054393094020433,26.46002984046936,3587,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,286,2.2163648633015414,2.2698193968156435,,1.0054393094020433,32.04953956604004,2819,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,235,2.1898534727029424,2.2376657210510142,,1.0054393094020433,26.33289384841919,11920,
16,False,268.26957952797244,357,0.9199999999999999,0.000001,1,227,6.7043933665270306,6.773490100555971,,1.0054393094020433,25.11254072189331,9343,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,261,2.6603818005896778,2.7079668020127703,,1.0054393094020433,29.055405139923096,976,
16,False,268.26957952797244,357,0.9199999999999999,0.000001,1,235,6.244160014395343,6.330873837530899,,1.0054393094020433,26.431896209716797,3465,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,277,2.097312364597255,2.1562865156927016,,1.0054393094020433,31.799088954925537,4360,
16,False,268.26957952797244,357,0.9199999999999999,0.000001,1,215,12.280337844429535,12.38406337437278,,1.0054393094020433,23.885510206222534,2944,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,227,2.487031965757379,2.5729364492625177,,1.0054393094020433,25.34496808052063,13950,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,226,2.2946554053181187,2.347119765425356,,1.0054393094020433,25.522262573242188,5923,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,253,1.8892154355694681,1.8914485377383148,,1.0054393094020433,27.93379282951355,7486,
16,False,268.26957952797244,357,0.9199999999999999,0.000001,1,218,3.4281629025770832,3.495685146495879,,1.0054393094020433,24.310253381729126,2578,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,235,1.8203975176940475,1.835867974229995,,1.0054393094020433,26.139731645584106,4397,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,250,2.595009575489813,2.62247893828342,,1.0054393094020433,28.004430770874023,268,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,220,2.4579660969365675,2.5044691578689293,,1.0054393094020433,24.385313272476196,13347,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,241,1.942613046295999,1.9482999871718159,,1.0054393094020433,26.927210807800293,3235,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,257,2.9349305075597134,2.978682404055202,,1.0054393094020433,28.475850343704224,11761,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,252,2.969263654204391,3.0363754104888563,,1.0054393094020433,28.210880041122437,10184,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,221,1.9456899115998756,1.948507441919295,,1.0054393094020433,24.81255555152893,14435,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,252,1.9578838676749883,1.9968824671766037,,1.0054393094020433,27.927233457565308,14958,
16,True,268.26957952797244,357,0.9199999999999999,0.000001,1,244,2.50907938213151,2.5428076084313394,,1.0054393094020433,27.42835760116577,12435,
16,True,268.26957952797244,357,0.89,0.000001,1,208,2.563889477914402,2.6288834339776286,,1.1217646263649337,23.354232788085938,1583,
16,True,268.26957952797244,357,0.89,0.000001,1,185,2.5199797297908284,2.5877724725299527,,1.1217646263649337,20.804760217666626,12855,
16,True,268.26957952797244,357,0.89,0.000001,1,227,2.395017683909826,2.443730720286214,,1.1217646263649337,25.376925945281982,247,
16,False,268.26957952797244,357,0.89,0.000001,1,201,4.164192045798218,4.217739786089885,,1.1217646263649337,22.35319423675537,4875,
16,True,268.26957952797244,357,0.89,0.000001,1,185,2.6906308724918673,2.7469674676676266,,1.1217646263649337,20.68839192390442,9841,
16,False,268.26957952797244,357,0.89,0.000001,1,194,6.718268113616273,6.837730282296544,,1.1217646263649337,21.70453453063965,3223,
16,True,268.26957952797244,357,0.89,0.000001,1,195,1.8306480527541158,1.8814982701332843,,1.1217646263649337,21.77120280265808,1910,
16,True,268.26957952797244,357,0.89,0.000001,1,215,2.57901642795078,2.6441751802546802,,1.1217646263649337,23.96208357810974,10698,
16,True,268.26957952797244,357,0.89,0.000001,1,207,1.9292829801389668,1.9334425412219136,,1.1217646263649337,22.91255283355713,403,
16,True,268.26957952797244,357,0.89,0.000001,1,206,1.9045218287797312,1.935363218347568,,1.1217646263649337,23.29812264442444,1160,
16,True,268.26957952797244,357,0.89,0.000001,1,222,3.116708150660523,3.1668672979975256,,1.1217646263649337,24.756272077560425,7916,
16,True,268.26957952797244,357,0.89,0.000001,1,192,1.7610360941703072,1.9121995128233817,,1.1217646263649337,21.349708080291748,5510,
